rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-71, 0, 0, -107, -13, 2, 3, , 2020-08-21T09:26:19.427353
-71, 0, 0, -107, -13, 2, 3, , 2020-08-21T09:26:20.771429
-71, 0, 0, -107, -13, 2, 3, , 2020-08-21T09:26:22.100505
-71, 0, 0, -106, -13, 2, 2, , 2020-08-21T09:26:23.443582
-71, 0, 0, -106, -13, 2, 2, , 2020-08-21T09:26:24.769658
-73, 0, 0, -107, -13, 2, 2, , 2020-08-21T09:26:26.111735
-73, 0, 0, -107, -13, 2, 2, , 2020-08-21T09:26:27.465812
-73, 0, 0, -106, -13, 2, 3, , 2020-08-21T09:26:28.813889
-73, 0, 0, -106, -13, 2, 3, , 2020-08-21T09:26:30.153966
-71, 0, 0, -105, -13, 2, 2, , 2020-08-21T09:26:31.520044
-71, 0, 0, -105, -13, 2, 2, , 2020-08-21T09:26:32.875122
-71, 0, 0, -105, -13, 2, 2, , 2020-08-21T09:26:34.195197
-71, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:26:35.575276
-71, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:26:36.897352
-71, 0, 0, -107, -12, 2, 4, , 2020-08-21T09:26:38.252429
-71, 0, 0, -107, -12, 2, 4, , 2020-08-21T09:26:39.616507
-74, 0, 0, -107, -13, 2, 1, , 2020-08-21T09:26:40.976585
-74, 0, 0, -107, -13, 2, 1, , 2020-08-21T09:26:42.298661
-74, 0, 0, -107, -12, 2, 4, , 2020-08-21T09:26:43.641738
-74, 0, 0, -107, -12, 2, 4, , 2020-08-21T09:26:44.963813
-74, 0, 0, -107, -12, 2, 4, , 2020-08-21T09:26:46.261887
-74, 0, 0, -107, -13, 2, 4, , 2020-08-21T09:26:47.592964
-74, 0, 0, -107, -13, 2, 4, , 2020-08-21T09:26:48.896038
-74, 0, 0, -107, -13, 2, 2, , 2020-08-21T09:26:50.214113
-74, 0, 0, -107, -13, 2, 2, , 2020-08-21T09:26:51.553190
-74, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:26:52.857265
-74, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:26:54.068334
-74, 0, 0, -106, -12, 2, 4, , 2020-08-21T09:26:55.359408
-74, 0, 0, -106, -12, 2, 4, , 2020-08-21T09:26:56.678483
-74, 0, 0, -106, -12, 2, 4, , 2020-08-21T09:26:57.995559
-74, 0, 0, -106, -12, 2, 4, , 2020-08-21T09:26:59.315634
-74, 0, 0, -106, -12, 2, 4, , 2020-08-21T09:27:00.632709
-72, 0, 0, -107, -13, 2, 0, , 2020-08-21T09:27:01.937784
-72, 0, 0, -107, -13, 2, 0, , 2020-08-21T09:27:03.251859
-74, 0, 0, -106, -14, 2, 4, , 2020-08-21T09:27:04.571935
-74, 0, 0, -106, -14, 2, 4, , 2020-08-21T09:27:05.892010
-74, 0, 0, -106, -14, 2, 4, , 2020-08-21T09:27:07.212086
-74, 0, 0, -106, -12, 2, 4, , 2020-08-21T09:27:08.549162
-74, 0, 0, -106, -12, 2, 4, , 2020-08-21T09:27:09.915240
-74, 0, 0, -106, -11, 2, 3, , 2020-08-21T09:27:11.120309
-74, 0, 0, -106, -11, 2, 3, , 2020-08-21T09:27:12.478387
-74, 0, 0, -107, -12, 2, 1, , 2020-08-21T09:27:13.671455
-74, 0, 0, -107, -12, 2, 1, , 2020-08-21T09:27:15.010532
-74, 0, 0, -107, -12, 2, 3, , 2020-08-21T09:27:16.334607
-74, 0, 0, -107, -12, 2, 3, , 2020-08-21T09:27:17.692685
-74, 0, 0, -107, -12, 2, 3, , 2020-08-21T09:27:19.029762
-72, 0, 0, -106, -13, 2, 1, , 2020-08-21T09:27:20.353837
-72, 0, 0, -106, -13, 2, 1, , 2020-08-21T09:27:21.710915
-72, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:27:23.048992
-72, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:27:24.394068
-72, 0, 0, -105, -13, 2, 5, , 2020-08-21T09:27:25.733145
-72, 0, 0, -105, -13, 2, 5, , 2020-08-21T09:27:27.034219
-74, 0, 0, -106, -14, 2, 2, , 2020-08-21T09:27:28.370296
-74, 0, 0, -106, -14, 2, 2, , 2020-08-21T09:27:29.696372
-74, 0, 0, -106, -14, 2, 2, , 2020-08-21T09:27:31.013447
-74, 0, 0, -107, -14, 2, 1, , 2020-08-21T09:27:32.350524
-74, 0, 0, -107, -14, 2, 1, , 2020-08-21T09:27:33.692600
-74, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:27:35.013676
-74, 0, 0, -106, -13, 2, 4, , 2020-08-21T09:27:36.338752
-74, 0, 0, -107, -15, 2, 1, , 2020-08-21T09:27:37.670828
-74, 0, 0, -107, -15, 2, 1, , 2020-08-21T09:27:38.973902
-74, 0, 0, -107, -15, 2, 1, , 2020-08-21T09:27:40.315979
-74, 0, 0, -105, -13, 2, 3, , 2020-08-21T09:27:41.651055
-74, 0, 0, -105, -13, 2, 3, , 2020-08-21T09:27:42.987132
-74, 0, 0, -106, -13, 2, 0, , 2020-08-21T09:27:44.328209
-74, 0, 0, -106, -13, 2, 0, , 2020-08-21T09:27:45.670285
-74, 0, 0, -106, -13, 2, 3, , 2020-08-21T09:27:46.989361
-74, 0, 0, -106, -13, 2, 3, , 2020-08-21T09:27:48.351439
-74, 0, 0, -107, -13, 2, 5, , 2020-08-21T09:27:49.710516
-74, 0, 0, -107, -13, 2, 5, , 2020-08-21T09:27:50.937587
-74, 0, 0, -107, -13, 2, 5, , 2020-08-21T09:27:52.317666
-74, 0, 0, -106, -12, 2, 3, , 2020-08-21T09:27:53.686744
-74, 0, 0, -106, -12, 2, 3, , 2020-08-21T09:27:55.010820
-74, 0, 0, -107, -12, 2, 1, , 2020-08-21T09:27:56.348896
-74, 0, 0, -107, -12, 2, 1, , 2020-08-21T09:27:57.688973
-76, 0, 0, -108, -13, 2, 1, , 2020-08-21T09:27:58.993047
-76, 0, 0, -108, -13, 2, 1, , 2020-08-21T09:28:00.325124
-73, 0, 0, -107, -14, 2, 1, , 2020-08-21T09:28:01.668200
-73, 0, 0, -107, -14, 2, 1, , 2020-08-21T09:28:03.052280
-73, 0, 0, -107, -14, 2, 1, , 2020-08-21T09:28:04.373355
-73, 0, 0, -107, -13, 2, 3, , 2020-08-21T09:28:05.709432
-73, 0, 0, -107, -13, 2, 3, , 2020-08-21T09:28:06.992505
-75, 0, 0, -109, -14, 2, 1, , 2020-08-21T09:28:08.307580
-75, 0, 0, -109, -14, 2, 1, , 2020-08-21T09:28:09.667658
-75, 0, 0, -106, -13, 2, 5, , 2020-08-21T09:28:11.010735
-75, 0, 0, -106, -13, 2, 5, , 2020-08-21T09:28:12.344811
-75, 0, 0, -105, -12, 2, 3, , 2020-08-21T09:28:13.688888
-75, 0, 0, -105, -12, 2, 3, , 2020-08-21T09:28:15.027965
-75, 0, 0, -105, -12, 2, 3, , 2020-08-21T09:28:16.394043
-73, 0, 0, -105, -13, 2, 3, , 2020-08-21T09:28:17.748120
-73, 0, 0, -105, -13, 2, 3, , 2020-08-21T09:28:19.087197
-75, 0, 0, -106, -12, 2, 5, , 2020-08-21T09:28:20.425273
-75, 0, 0, -106, -12, 2, 5, , 2020-08-21T09:28:21.769350
-73, 0, 0, -106, -11, 2, 0, , 2020-08-21T09:28:23.126428
-73, 0, 0, -106, -11, 2, 0, , 2020-08-21T09:28:24.484505
-70, 0, 0, -105, -14, 2, 6, , 2020-08-21T09:28:25.844583
-70, 0, 0, -105, -14, 2, 6, , 2020-08-21T09:28:27.184660
-73, 0, 0, -105, -12, 2, 7, , 2020-08-21T09:28:28.529737
-73, 0, 0, -105, -12, 2, 7, , 2020-08-21T09:28:29.824811
-73, 0, 0, -105, -12, 2, 7, , 2020-08-21T09:28:31.165888
-75, 0, 0, -107, -12, 2, 3, , 2020-08-21T09:28:32.503964
-75, 0, 0, -107, -12, 2, 3, , 2020-08-21T09:28:33.850041
-75, 0, 0, -105, -12, 2, 4, , 2020-08-21T09:28:35.190118
-75, 0, 0, -105, -12, 2, 4, , 2020-08-21T09:28:36.529194
-72, 0, 0, -106, -14, 2, 5, , 2020-08-21T09:28:37.849270
-72, 0, 0, -106, -14, 2, 5, , 2020-08-21T09:28:39.184346
-72, 0, 0, -105, -12, 2, 1, , 2020-08-21T09:28:40.528423
-72, 0, 0, -105, -12, 2, 1, , 2020-08-21T09:28:41.844498
-72, 0, 0, -105, -12, 2, 1, , 2020-08-21T09:28:43.166574
-72, 0, 0, -103, -12, 3, 4, , 2020-08-21T09:28:44.373643
