rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-80, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:03:38.897246
-80, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:03:40.219321
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:03:41.515396
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:03:42.845472
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:03:44.176548
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:03:45.483623
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:03:46.799698
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:03:48.118773
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:03:49.463850
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:03:50.781926
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:03:52.099001
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:03:53.437077
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:03:54.780154
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:03:56.118231
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:03:57.438306
-80, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:03:58.743381
-80, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:04:00.062456
-80, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:04:01.396533
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:02.717608
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:04.037684
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:05.379760
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:06.716837
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:08.040913
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:09.361988
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:04:10.699065
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:04:12.021140
-80, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:04:13.340216
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:14.661291
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:15.976367
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:17.297442
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:18.618518
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:19.937593
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:21.258669
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:22.561743
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:23.896820
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:04:25.234896
-80, 0, 0, -114, -14, 2, 0, , 2020-08-15T11:04:26.535971
-80, 0, 0, -114, -14, 2, 0, , 2020-08-15T11:04:27.876047
-78, 0, 0, -114, -14, 2, 0, , 2020-08-15T11:04:29.201123
-78, 0, 0, -114, -14, 2, 0, , 2020-08-15T11:04:30.538199
-78, 0, 0, -113, -13, 2, 1, , 2020-08-15T11:04:31.877276
-78, 0, 0, -113, -13, 2, 1, , 2020-08-15T11:04:33.198352
-78, 0, 0, -113, -13, 2, 1, , 2020-08-15T11:04:34.523427
-78, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:04:35.857504
-78, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:04:37.174579
-80, 0, 0, -113, -13, 2, 3, , 2020-08-15T11:04:38.499655
-80, 0, 0, -113, -13, 2, 3, , 2020-08-15T11:04:39.837731
-80, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:04:41.156807
-80, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:04:42.474882
-80, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:04:43.811959
-80, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:04:45.139035
-80, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:04:46.475111
-78, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:04:47.835189
-78, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:04:49.155264
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:50.473340
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:51.798415
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:53.115491
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:54.435566
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:55.770643
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:57.094718
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:58.418794
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:04:59.790873
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:05:01.118949
-80, 0, 0, -111, -13, 2, 2, , 2020-08-15T11:05:02.435024
-80, 0, 0, -111, -13, 2, 2, , 2020-08-15T11:05:03.792101
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:05.115177
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:06.437253
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:07.770329
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:09.095405
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:10.417480
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:05:11.774558
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:05:13.095634
-80, 0, 0, -110, -13, 2, 2, , 2020-08-15T11:05:14.415709
-80, 0, 0, -110, -13, 2, 2, , 2020-08-15T11:05:15.748785
-77, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:05:17.074861
-77, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:05:18.413938
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:19.750014
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:21.091091
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:05:22.412166
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:05:23.752243
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:05:25.073319
-80, 0, 0, -113, -13, 2, 2, , 2020-08-15T11:05:26.393394
-80, 0, 0, -113, -13, 2, 2, , 2020-08-15T11:05:27.711470
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:05:29.038546
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:05:30.353621
-76, 0, 0, -111, -14, 2, 2, , 2020-08-15T11:05:31.695697
-76, 0, 0, -111, -14, 2, 2, , 2020-08-15T11:05:33.025774
-76, 0, 0, -111, -14, 2, 2, , 2020-08-15T11:05:34.355850
-80, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:05:35.668925
-80, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:05:36.991000
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:05:38.295075
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:05:39.616151
-80, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:05:40.936226
-80, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:05:42.275303
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:05:43.601378
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:05:44.918454
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:05:46.233529
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:05:47.555605
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:05:48.895681
-78, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:05:50.214757
-78, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:05:51.539833
-78, 0, 0, -111, -12, 2, 5, , 2020-08-15T11:05:52.895910
-78, 0, 0, -111, -12, 2, 5, , 2020-08-15T11:05:54.228986
-78, 0, 0, -112, -12, 2, 2, , 2020-08-15T11:05:55.579064
-78, 0, 0, -112, -12, 2, 2, , 2020-08-15T11:05:56.949142
-78, 0, 0, -112, -12, 2, 2, , 2020-08-15T11:05:58.271218
-78, 0, 0, -112, -12, 2, 4, , 2020-08-15T11:05:59.588293
-78, 0, 0, -112, -12, 2, 4, , 2020-08-15T11:06:00.931370
-78, 0, 0, -112, -12, 2, 4, , 2020-08-15T11:06:02.251445
-78, 0, 0, -112, -12, 2, 4, , 2020-08-15T11:06:03.591522
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:04.933599
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:06.249674
-78, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:06:07.581750
-78, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:06:08.893825
-78, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:06:10.209900
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:06:11.532976
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:06:12.850051
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:14.150126
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:15.467201
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:16.791277
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:18.095351
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:19.410427
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:20.752503
-80, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:22.068579
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:06:23.410655
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:06:24.727731
-77, 0, 0, -113, -15, 2, 2, , 2020-08-15T11:06:26.052807
-77, 0, 0, -113, -15, 2, 2, , 2020-08-15T11:06:27.388883
-77, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:06:28.709959
-77, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:06:30.051035
-77, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:06:31.370111
-77, 0, 0, -111, -14, 2, 4, , 2020-08-15T11:06:32.688186
-77, 0, 0, -111, -14, 2, 4, , 2020-08-15T11:06:34.028263
-77, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:06:35.349338
-77, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:06:36.694415
-79, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:38.030492
-79, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:39.346567
-79, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:06:40.666642
-79, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:06:42.008719
-79, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:06:43.328795
-77, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:44.645870
-77, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:06:45.986947
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:06:47.331024
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:06:48.649099
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:06:49.971175
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:06:51.290250
-79, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:52.609325
-79, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:53.947402
-79, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:06:55.244476
-79, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:06:56.569552
-79, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:06:57.903628
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:06:59.211703
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:00.549780
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:07:01.884856
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:07:03.206932
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:07:04.531007
-79, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:05.855083
-79, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:07.169158
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:07:08.486234
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:07:09.789308
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:07:11.106383
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:07:12.444460
-79, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:07:13.752535
-79, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:07:15.068610
-79, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:07:16.384685
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:17.705761
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:19.028837
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:07:20.342912
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:07:21.685989
-79, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:07:22.985063
-79, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:07:24.323139
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:25.645215
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:26.970291
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:28.306367
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:07:29.628443
-79, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:07:30.966519
-79, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:07:32.284595
-79, 0, 0, -112, -14, 2, 3, , 2020-08-15T11:07:33.609671
-76, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:07:34.942747
-76, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:07:36.253822
-76, 0, 0, -111, -13, 2, 4, , 2020-08-15T11:07:37.579898
-78, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:38.908974
-78, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:40.242050
-78, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:41.544124
-78, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:42.862200
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:07:44.168274
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:07:45.488350
-78, 0, 0, -110, -13, 2, 4, , 2020-08-15T11:07:46.790424
-78, 0, 0, -110, -13, 2, 4, , 2020-08-15T11:07:48.127501
-78, 0, 0, -110, -13, 2, 4, , 2020-08-15T11:07:49.449577
-78, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:50.766652
-78, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:07:52.121729
-78, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:07:53.426804
-78, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:07:54.741879
-78, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:56.084956
-78, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:07:57.404032
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:07:58.741108
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:08:00.085185
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:08:01.420261
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:08:02.741337
-78, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:08:04.085414
-78, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:08:05.421490
-78, 0, 0, -112, -12, 2, 3, , 2020-08-15T11:08:06.743566
-78, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:08.105644
-78, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:09.440720
-78, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:10.780797
-78, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:12.123873
-78, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:13.445949
-78, 0, 0, -112, -12, 2, 4, , 2020-08-15T11:08:14.761024
-78, 0, 0, -112, -12, 2, 4, , 2020-08-15T11:08:16.123102
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:08:17.440178
-80, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:08:18.761253
-78, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:08:20.124331
-78, 0, 0, -112, -14, 2, 2, , 2020-08-15T11:08:21.444407
-78, 0, 0, -111, -14, 2, 3, , 2020-08-15T11:08:22.763482
-78, 0, 0, -111, -14, 2, 3, , 2020-08-15T11:08:24.100558
-78, 0, 0, -111, -14, 2, 3, , 2020-08-15T11:08:25.422634
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:26.743710
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:28.083786
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:29.401862
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:30.719937
-77, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:08:32.082015
-77, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:08:33.420092
-77, 0, 0, -112, -14, 2, 1, , 2020-08-15T11:08:34.762168
-77, 0, 0, -112, -14, 2, 1, , 2020-08-15T11:08:36.083244
-77, 0, 0, -112, -14, 2, 1, , 2020-08-15T11:08:37.403319
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:38.724395
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:40.054471
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:41.364546
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:42.683621
-77, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:43.981696
-77, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:45.299771
-77, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:08:46.638848
-77, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:08:47.954923
-77, 0, 0, -111, -12, 2, 4, , 2020-08-15T11:08:49.264998
-77, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:50.617075
-77, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:51.931150
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:53.241225
-80, 0, 0, -112, -13, 2, 4, , 2020-08-15T11:08:54.557301
-77, 0, 0, -111, -14, 2, 4, , 2020-08-15T11:08:55.862375
-77, 0, 0, -111, -14, 2, 4, , 2020-08-15T11:08:57.181451
-77, 0, 0, -111, -14, 2, 4, , 2020-08-15T11:08:58.517527
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:08:59.862604
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:01.175679
-79, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:09:02.480754
-79, 0, 0, -112, -14, 2, 4, , 2020-08-15T11:09:03.822830
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:05.158907
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:06.481983
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:07.796058
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:09.117133
-79, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:10.437209
-77, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:09:11.776285
-77, 0, 0, -111, -13, 2, 3, , 2020-08-15T11:09:13.082360
-79, 0, 0, -112, -13, 2, 1, , 2020-08-15T11:09:14.416436
-79, 0, 0, -112, -13, 2, 1, , 2020-08-15T11:09:15.721511
-77, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:09:17.044587
-77, 0, 0, -112, -13, 2, 2, , 2020-08-15T11:09:18.341661
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:19.659736
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:20.981812
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:22.318888
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:23.635964
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:24.962040
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:26.280115
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:27.598190
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:28.915266
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:30.259343
-80, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:09:31.611420
-77, 0, 0, -113, -15, 2, 1, , 2020-08-15T11:09:32.940496
-77, 0, 0, -113, -15, 2, 1, , 2020-08-15T11:09:34.281573
-77, 0, 0, -112, -13, 2, 1, , 2020-08-15T11:09:35.597648
-77, 0, 0, -112, -13, 2, 1, , 2020-08-15T11:09:36.916723
-77, 0, 0, -112, -15, 2, 3, , 2020-08-15T11:09:38.256800
-77, 0, 0, -112, -15, 2, 3, , 2020-08-15T11:09:39.574875
-77, 0, 0, -113, -14, 2, 3, , 2020-08-15T11:09:40.903951
-77, 0, 0, -113, -14, 2, 3, , 2020-08-15T11:09:42.258029
-77, 0, 0, -113, -14, 2, 3, , 2020-08-15T11:09:43.575104
-79, 0, 0, -113, -13, 2, 2, , 2020-08-15T11:09:44.914181
-79, 0, 0, -113, -13, 2, 2, , 2020-08-15T11:09:46.258258
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:09:47.573333
-79, 0, 0, -113, -14, 2, 2, , 2020-08-15T11:09:48.893408
-81, 0, 0, -113, -13, 2, 3, , 2020-08-15T11:09:50.258486
-81, 0, 0, -113, -13, 2, 3, , 2020-08-15T11:09:51.574562
-81, 0, 0, -113, -12, 2, 3, , 2020-08-15T11:09:52.916638
-81, 0, 0, -113, -12, 2, 3, , 2020-08-15T11:09:54.293717
-81, 0, 0, -113, -12, 2, 3, , 2020-08-15T11:09:55.635794
-81, 0, 0, -113, -12, 2, 1, , 2020-08-15T11:09:56.953869
-81, 0, 0, -113, -12, 2, 1, , 2020-08-15T11:09:58.314947
-77, 0, 0, -105, -11, 2, 2, , 2020-08-15T11:09:59.634023
-77, 0, 0, -105, -11, 2, 2, , 2020-08-15T11:10:00.957098
-81, 0, 0, -113, -12, 2, 3, , 2020-08-15T11:10:02.319176
-81, 0, 0, -113, -12, 2, 3, , 2020-08-15T11:10:03.654253
-81, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:10:04.977328
-81, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:10:06.296404
-81, 0, 0, -112, -13, 2, 3, , 2020-08-15T11:10:07.619479
-81, 0, 0, -113, -12, 2, 2, , 2020-08-15T11:10:08.937555
-81, 0, 0, -113, -12, 2, 2, , 2020-08-15T11:10:10.276631
-79, 0, 0, -114, -13, 2, 1, , 2020-08-15T11:10:11.634709
-79, 0, 0, -114, -13, 2, 1, , 2020-08-15T11:10:12.971786
-79, 0, 0, -113, -12, 2, 1, , 2020-08-15T11:10:14.334864
-79, 0, 0, -113, -12, 2, 1, , 2020-08-15T11:10:15.691941
-79, 0, 0, -112, -13, 2, 0, , 2020-08-15T11:10:17.039018
-79, 0, 0, -112, -13, 2, 0, , 2020-08-15T11:10:18.371094
-79, 0, 0, -114, -13, 2, 3, , 2020-08-15T11:10:19.712171
-79, 0, 0, -114, -13, 2, 3, , 2020-08-15T11:10:21.033247
-79, 0, 0, -114, -13, 2, 3, , 2020-08-15T11:10:22.377324
-79, 0, 0, -114, -13, 2, 1, , 2020-08-15T11:10:23.730401
-79, 0, 0, -114, -13, 2, 1, , 2020-08-15T11:10:25.053477
-79, 0, 0, -114, -13, 2, 1, , 2020-08-15T11:10:26.390553
-79, 0, 0, -114, -13, 2, 1, , 2020-08-15T11:10:27.733630
-79, 0, 0, -109, -13, 2, 2, , 2020-08-15T11:10:29.057706
-79, 0, 0, -109, -13, 2, 2, , 2020-08-15T11:10:30.393782
-81, 0, 0, -113, -12, 2, 1, , 2020-08-15T11:10:31.733859
