rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-80, 0, 0, -115, -17, 1, 0, , 2020-08-19T11:59:43.460877
-80, 0, 0, -116, -16, 1, 0, , 2020-08-19T11:59:44.800954
-80, 0, 0, -116, -16, 1, 0, , 2020-08-19T11:59:46.139030
-80, 0, 0, -115, -17, 1, 0, , 2020-08-19T11:59:47.501108
-80, 0, 0, -115, -17, 1, 0, , 2020-08-19T11:59:48.819184
-80, 0, 0, -115, -17, 1, 0, , 2020-08-19T11:59:50.161260
-80, 0, 0, -114, -16, 2, 1, , 2020-08-19T11:59:51.502337
-80, 0, 0, -114, -16, 2, 1, , 2020-08-19T11:59:52.822413
-78, 0, 0, -114, -16, 2, 1, , 2020-08-19T11:59:54.160489
-78, 0, 0, -114, -16, 2, 1, , 2020-08-19T11:59:55.538568
-80, 0, 0, -114, -16, 2, 1, , 2020-08-19T11:59:56.876644
-80, 0, 0, -114, -16, 2, 1, , 2020-08-19T11:59:58.197720
-78, 0, 0, -115, -16, 1, 0, , 2020-08-19T11:59:59.548797
-78, 0, 0, -115, -16, 1, 0, , 2020-08-19T12:00:00.867873
-78, 0, 0, -115, -16, 1, 0, , 2020-08-19T12:00:02.186948
-78, 0, 0, -114, -16, 2, 0, , 2020-08-19T12:00:03.579028
-78, 0, 0, -114, -16, 2, 0, , 2020-08-19T12:00:04.924105
-78, 0, 0, -113, -16, 2, 0, , 2020-08-19T12:00:06.259181
-78, 0, 0, -113, -16, 2, 0, , 2020-08-19T12:00:07.625259
-78, 0, 0, -115, -16, 1, 0, , 2020-08-19T12:00:08.953335
-78, 0, 0, -115, -16, 1, 0, , 2020-08-19T12:00:10.270411
-78, 0, 0, -114, -15, 2, 0, , 2020-08-19T12:00:11.589486
-78, 0, 0, -114, -15, 2, 0, , 2020-08-19T12:00:12.930563
-78, 0, 0, -114, -15, 2, 0, , 2020-08-19T12:00:14.247638
-78, 0, 0, -115, -17, 1, -3, , 2020-08-19T12:00:15.593715
-78, 0, 0, -115, -17, 1, -3, , 2020-08-19T12:00:16.910790
-78, 0, 0, -114, -16, 2, 0, , 2020-08-19T12:00:18.237866
-78, 0, 0, -114, -16, 2, 0, , 2020-08-19T12:00:19.588944
-78, 0, 0, -114, -16, 2, 0, , 2020-08-19T12:00:20.949021
-78, 0, 0, -114, -16, 2, 0, , 2020-08-19T12:00:22.253096
-78, 0, 0, -114, -16, 2, 0, , 2020-08-19T12:00:23.597173
