rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-82, 0, 0, -114, -10, 2, 6, , 2020-08-24T00:10:26.686077
-82, 0, 0, -114, -10, 2, 6, , 2020-08-24T00:10:27.914147
-80, 0, 0, -112, -11, 2, 2, , 2020-08-24T00:10:29.295226
-80, 0, 0, -112, -11, 2, 2, , 2020-08-24T00:10:30.662304
-80, 0, 0, -113, -12, 2, 4, , 2020-08-24T00:10:32.003381
-80, 0, 0, -113, -12, 2, 4, , 2020-08-24T00:10:33.365459
-80, 0, 0, -113, -11, 2, 5, , 2020-08-24T00:10:34.710536
-80, 0, 0, -113, -11, 2, 5, , 2020-08-24T00:10:36.047612
-80, 0, 0, -113, -10, 2, 7, , 2020-08-24T00:10:37.420691
-80, 0, 0, -113, -10, 2, 7, , 2020-08-24T00:10:38.780769
-80, 0, 0, -113, -10, 2, 7, , 2020-08-24T00:10:40.140846
-82, 0, 0, -113, -12, 2, 5, , 2020-08-24T00:10:41.482923
-82, 0, 0, -113, -12, 2, 5, , 2020-08-24T00:10:42.824000
-82, 0, 0, -113, -11, 2, 5, , 2020-08-24T00:10:44.163077
-82, 0, 0, -113, -11, 2, 5, , 2020-08-24T00:10:45.506153
-79, 0, 0, -112, -13, 2, 5, , 2020-08-24T00:10:46.844230
-79, 0, 0, -112, -13, 2, 5, , 2020-08-24T00:10:48.078300
-82, 0, 0, -112, -11, 2, 6, , 2020-08-24T00:10:49.453379
-82, 0, 0, -112, -11, 2, 6, , 2020-08-24T00:10:50.803456
-82, 0, 0, -112, -11, 2, 6, , 2020-08-24T00:10:52.141533
-82, 0, 0, -112, -11, 2, 4, , 2020-08-24T00:10:53.498610
-82, 0, 0, -112, -11, 2, 4, , 2020-08-24T00:10:54.821686
-82, 0, 0, -114, -13, 2, 5, , 2020-08-24T00:10:56.142762
-82, 0, 0, -114, -13, 2, 5, , 2020-08-24T00:10:57.484838
-82, 0, 0, -112, -12, 2, 6, , 2020-08-24T00:10:58.698908
-82, 0, 0, -112, -12, 2, 6, , 2020-08-24T00:11:00.021984
-82, 0, 0, -108, -11, 2, 5, , 2020-08-24T00:11:01.410063
-82, 0, 0, -108, -11, 2, 5, , 2020-08-24T00:11:02.763140
-82, 0, 0, -108, -11, 2, 5, , 2020-08-24T00:11:04.099217
-82, 0, 0, -113, -11, 2, 4, , 2020-08-24T00:11:05.465295
-82, 0, 0, -113, -11, 2, 4, , 2020-08-24T00:11:06.821372
-82, 0, 0, -112, -11, 2, 6, , 2020-08-24T00:11:08.178450
-82, 0, 0, -112, -11, 2, 6, , 2020-08-24T00:11:09.539528
-80, 0, 0, -112, -12, 2, 2, , 2020-08-24T00:11:10.898606
-80, 0, 0, -112, -12, 2, 2, , 2020-08-24T00:11:12.241683
-80, 0, 0, -112, -12, 2, 5, , 2020-08-24T00:11:13.578759
-80, 0, 0, -112, -12, 2, 5, , 2020-08-24T00:11:14.918836
-80, 0, 0, -112, -12, 2, 5, , 2020-08-24T00:11:16.263913
-80, 0, 0, -110, -11, 2, 5, , 2020-08-24T00:11:17.600989
-80, 0, 0, -110, -11, 2, 5, , 2020-08-24T00:11:18.940066
-80, 0, 0, -109, -10, 2, 3, , 2020-08-24T00:11:20.284143
-80, 0, 0, -109, -10, 2, 3, , 2020-08-24T00:11:21.683223
