rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-71, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:47:26.195643
-73, 0, 0, -105, -13, 2, 7, , 2020-08-20T13:47:27.583723
-73, 0, 0, -105, -13, 2, 7, , 2020-08-20T13:47:28.920799
-73, 0, 0, -104, -12, 3, 8, , 2020-08-20T13:47:30.239874
-73, 0, 0, -104, -12, 3, 8, , 2020-08-20T13:47:31.577951
-73, 0, 0, -104, -13, 3, 2, , 2020-08-20T13:47:32.939029
-73, 0, 0, -104, -13, 3, 2, , 2020-08-20T13:47:34.276105
-73, 0, 0, -105, -13, 2, 5, , 2020-08-20T13:47:35.630183
-73, 0, 0, -105, -13, 2, 5, , 2020-08-20T13:47:36.927257
-73, 0, 0, -105, -13, 2, 5, , 2020-08-20T13:47:38.261333
-71, 0, 0, -105, -13, 2, 5, , 2020-08-20T13:47:39.616411
-71, 0, 0, -105, -13, 2, 5, , 2020-08-20T13:47:40.933486
-71, 0, 0, -105, -14, 2, 4, , 2020-08-20T13:47:42.235561
-71, 0, 0, -105, -14, 2, 4, , 2020-08-20T13:47:43.595638
-74, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:47:44.957716
-74, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:47:46.274792
-72, 0, 0, -105, -14, 2, 4, , 2020-08-20T13:47:47.663871
-72, 0, 0, -105, -14, 2, 4, , 2020-08-20T13:47:48.975946
-72, 0, 0, -105, -14, 2, 4, , 2020-08-20T13:47:50.306022
-72, 0, 0, -106, -12, 2, 2, , 2020-08-20T13:47:51.654099
-72, 0, 0, -106, -12, 2, 2, , 2020-08-20T13:47:52.979175
-72, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:47:54.278249
-72, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:47:55.615326
-72, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:47:56.961403
-72, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:47:58.299479
-72, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:47:59.645556
-72, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:48:00.993633
-72, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:48:02.378713
-72, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:48:03.737790
-72, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:48:05.076867
-74, 0, 0, -104, -12, 3, 3, , 2020-08-20T13:48:06.392942
-74, 0, 0, -104, -12, 3, 3, , 2020-08-20T13:48:07.736019
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:48:09.087096
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:48:10.398171
-72, 0, 0, -104, -12, 3, 3, , 2020-08-20T13:48:11.758249
-72, 0, 0, -104, -12, 3, 3, , 2020-08-20T13:48:13.074324
-72, 0, 0, -104, -12, 3, 3, , 2020-08-20T13:48:14.436402
-72, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:48:15.779479
-72, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:48:17.091554
-72, 0, 0, -105, -13, 2, 5, , 2020-08-20T13:48:18.397629
-72, 0, 0, -105, -13, 2, 5, , 2020-08-20T13:48:19.733705
-72, 0, 0, -105, -12, 2, 7, , 2020-08-20T13:48:21.120785
-72, 0, 0, -105, -12, 2, 7, , 2020-08-20T13:48:22.456861
-70, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:48:23.791937
-70, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:48:25.111013
-70, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:48:26.441089
-74, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:48:27.774165
-74, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:48:29.113242
-74, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:48:30.415316
-74, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:48:31.753393
-74, 0, 0, -104, -12, 3, 3, , 2020-08-20T13:48:33.134472
-74, 0, 0, -104, -12, 3, 3, , 2020-08-20T13:48:34.460548
-71, 0, 0, -104, -13, 3, 7, , 2020-08-20T13:48:35.793624
-71, 0, 0, -104, -13, 3, 7, , 2020-08-20T13:48:37.114699
-71, 0, 0, -104, -13, 3, 7, , 2020-08-20T13:48:38.473777
-71, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:48:39.830855
-71, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:48:41.148930
-71, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:48:42.470006
-71, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:48:43.816083
-71, 0, 0, -103, -12, 3, 6, , 2020-08-20T13:48:45.154159
-71, 0, 0, -103, -12, 3, 6, , 2020-08-20T13:48:46.473235
-71, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:48:47.813311
-71, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:48:49.115386
-71, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:48:50.460463
-71, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:48:51.831541
-71, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:48:53.153617
-71, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:48:54.478693
-71, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:48:55.812769
-71, 0, 0, -104, -13, 3, 8, , 2020-08-20T13:48:57.137845
-71, 0, 0, -104, -13, 3, 8, , 2020-08-20T13:48:58.469921
-71, 0, 0, -102, -12, 3, 8, , 2020-08-20T13:48:59.812998
-71, 0, 0, -102, -12, 3, 8, , 2020-08-20T13:49:01.114072
-71, 0, 0, -102, -12, 3, 8, , 2020-08-20T13:49:02.459149
-73, 0, 0, -103, -11, 3, 7, , 2020-08-20T13:49:03.791225
-73, 0, 0, -103, -11, 3, 7, , 2020-08-20T13:49:05.109301
-73, 0, 0, -102, -12, 3, 6, , 2020-08-20T13:49:06.429376
-73, 0, 0, -102, -12, 3, 6, , 2020-08-20T13:49:07.772453
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:09.095529
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:10.408604
-70, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:11.738680
-70, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:13.049755
-70, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:14.396832
-70, 0, 0, -104, -13, 3, 8, , 2020-08-20T13:49:15.773911
-70, 0, 0, -104, -13, 3, 8, , 2020-08-20T13:49:17.108987
-73, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:49:18.451064
-73, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:49:19.789140
-71, 0, 0, -103, -12, 3, 9, , 2020-08-20T13:49:21.114216
-71, 0, 0, -103, -12, 3, 9, , 2020-08-20T13:49:22.429291
-71, 0, 0, -103, -11, 3, 5, , 2020-08-20T13:49:23.767368
-71, 0, 0, -103, -11, 3, 5, , 2020-08-20T13:49:25.108445
-71, 0, 0, -103, -11, 3, 5, , 2020-08-20T13:49:26.467522
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:27.829600
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:29.132675
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:30.470751
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:49:31.788827
-73, 0, 0, -105, -12, 2, 4, , 2020-08-20T13:49:33.115903
-73, 0, 0, -105, -12, 2, 4, , 2020-08-20T13:49:34.428978
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:49:35.768054
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:49:37.093130
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:49:38.458208
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:49:39.786284
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:49:41.091359
-73, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:49:42.408434
-73, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:49:43.749511
-73, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:49:45.064586
-73, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:49:46.407663
-73, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:49:47.758740
-73, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:49:49.069815
-73, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:49:50.385890
-71, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:49:51.723967
-71, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:49:53.045042
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:49:54.366118
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:49:55.704195
-75, 0, 0, -105, -12, 2, 7, , 2020-08-20T13:49:57.025270
-75, 0, 0, -105, -12, 2, 7, , 2020-08-20T13:49:58.346346
-75, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:49:59.702423
-75, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:50:01.024499
-75, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:50:02.346574
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:50:03.677651
-73, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:50:04.988726
-73, 0, 0, -105, -12, 2, 7, , 2020-08-20T13:50:06.307801
-73, 0, 0, -105, -12, 2, 7, , 2020-08-20T13:50:07.620876
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:50:08.928951
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:50:10.248026
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:50:11.547101
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:50:12.847175
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:50:14.171251
-73, 0, 0, -105, -13, 2, 2, , 2020-08-20T13:50:15.488326
-73, 0, 0, -105, -13, 2, 2, , 2020-08-20T13:50:16.805401
-73, 0, 0, -105, -14, 2, 7, , 2020-08-20T13:50:18.128477
-73, 0, 0, -105, -14, 2, 7, , 2020-08-20T13:50:19.426551
-71, 0, 0, -105, -15, 2, 7, , 2020-08-20T13:50:20.749627
-71, 0, 0, -105, -15, 2, 7, , 2020-08-20T13:50:22.050701
-71, 0, 0, -105, -15, 2, 7, , 2020-08-20T13:50:23.363777
-74, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:50:24.709854
-74, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:50:26.028929
-74, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:50:27.347004
-74, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:50:28.668080
-72, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:50:29.984155
-72, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:50:31.308231
-72, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:50:32.632307
-68, 0, 0, -103, -12, 3, 5, , 2020-08-20T13:50:33.945382
-68, 0, 0, -103, -12, 3, 5, , 2020-08-20T13:50:35.265457
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:50:36.583533
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:50:37.908608
-69, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:50:39.225684
-69, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:50:40.543759
-72, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:50:41.866835
-72, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:50:43.166909
-72, 0, 0, -102, -12, 3, 7, , 2020-08-20T13:50:44.481984
-72, 0, 0, -103, -12, 3, 5, , 2020-08-20T13:50:45.824061
-72, 0, 0, -103, -12, 3, 5, , 2020-08-20T13:50:47.143137
-72, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:50:48.447211
-72, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:50:49.827290
-72, 0, 0, -103, -12, 3, 4, , 2020-08-20T13:50:51.145366
-72, 0, 0, -103, -12, 3, 4, , 2020-08-20T13:50:52.448440
-68, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:50:53.803518
-68, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:50:55.110592
-68, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:50:56.423667
-68, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:50:57.783745
-68, 0, 0, -104, -12, 3, 7, , 2020-08-20T13:50:59.142823
-72, 0, 0, -103, -12, 3, 6, , 2020-08-20T13:51:00.463899
-72, 0, 0, -103, -12, 3, 6, , 2020-08-20T13:51:01.820976
-72, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:51:03.148052
-72, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:51:04.484129
-70, 0, 0, -103, -12, 3, 4, , 2020-08-20T13:51:05.819205
-70, 0, 0, -103, -12, 3, 4, , 2020-08-20T13:51:07.143281
-70, 0, 0, -103, -12, 3, 4, , 2020-08-20T13:51:08.482357
-70, 0, 0, -103, -13, 3, 8, , 2020-08-20T13:51:09.823434
-70, 0, 0, -103, -13, 3, 8, , 2020-08-20T13:51:11.145510
-72, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:51:12.462585
-72, 0, 0, -103, -12, 3, 8, , 2020-08-20T13:51:13.793661
-70, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:51:15.120737
-70, 0, 0, -104, -12, 3, 5, , 2020-08-20T13:51:16.423811
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:51:17.741887
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:51:19.060962
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:51:20.385038
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:51:21.721114
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:51:23.042190
-72, 0, 0, -106, -13, 2, 3, , 2020-08-20T13:51:24.345265
-72, 0, 0, -106, -13, 2, 3, , 2020-08-20T13:51:25.687341
-72, 0, 0, -106, -12, 2, 6, , 2020-08-20T13:51:27.001416
-72, 0, 0, -106, -12, 2, 6, , 2020-08-20T13:51:28.306491
-72, 0, 0, -106, -12, 2, 6, , 2020-08-20T13:51:29.625567
-72, 0, 0, -105, -12, 2, 4, , 2020-08-20T13:51:30.942642
-72, 0, 0, -105, -12, 2, 4, , 2020-08-20T13:51:32.259717
-75, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:51:33.565792
-75, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:51:34.920869
-73, 0, 0, -103, -12, 3, 5, , 2020-08-20T13:51:36.245945
-73, 0, 0, -103, -12, 3, 5, , 2020-08-20T13:51:37.582022
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:51:38.899097
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:51:40.222173
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:51:41.544248
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:51:42.858323
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:51:44.178399
-73, 0, 0, -105, -13, 2, 6, , 2020-08-20T13:51:45.481473
-73, 0, 0, -105, -13, 2, 6, , 2020-08-20T13:51:46.799549
-73, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:51:48.119624
-73, 0, 0, -105, -13, 2, 4, , 2020-08-20T13:51:49.439700
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:51:50.759775
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:51:52.061850
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:51:53.366924
-73, 0, 0, -106, -13, 2, 2, , 2020-08-20T13:51:54.684000
-73, 0, 0, -106, -13, 2, 2, , 2020-08-20T13:51:56.022076
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:51:57.339152
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:51:58.663227
-73, 0, 0, -106, -14, 2, 3, , 2020-08-20T13:52:00.017305
-73, 0, 0, -106, -14, 2, 3, , 2020-08-20T13:52:01.361382
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:52:02.666456
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:52:04.001533
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:52:05.320608
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:52:06.658685
-73, 0, 0, -105, -13, 2, 3, , 2020-08-20T13:52:08.001762
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:52:09.305836
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:52:10.657913
-73, 0, 0, -106, -13, 2, 5, , 2020-08-20T13:52:12.019991
-73, 0, 0, -106, -13, 2, 5, , 2020-08-20T13:52:13.341067
-73, 0, 0, -106, -13, 2, 3, , 2020-08-20T13:52:14.662142
-73, 0, 0, -106, -13, 2, 3, , 2020-08-20T13:52:15.998219
-73, 0, 0, -106, -13, 2, 3, , 2020-08-20T13:52:17.325295
-73, 0, 0, -106, -12, 2, 5, , 2020-08-20T13:52:18.655371
-73, 0, 0, -106, -12, 2, 5, , 2020-08-20T13:52:19.996448
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:52:21.303522
-73, 0, 0, -105, -12, 2, 3, , 2020-08-20T13:52:22.618598
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:52:23.958674
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:52:25.276750
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:52:26.602825
-71, 0, 0, -102, -11, 3, 9, , 2020-08-20T13:52:27.932902
-71, 0, 0, -102, -11, 3, 9, , 2020-08-20T13:52:29.256977
-71, 0, 0, -102, -12, 3, 8, , 2020-08-20T13:52:30.580053
-71, 0, 0, -102, -12, 3, 8, , 2020-08-20T13:52:31.934130
-71, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:52:33.255206
-71, 0, 0, -104, -12, 3, 6, , 2020-08-20T13:52:34.575281
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:52:35.910358
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:52:37.235434
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:52:38.541508
-73, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:52:39.858584
-73, 0, 0, -105, -12, 2, 6, , 2020-08-20T13:52:41.198660
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:52:42.516736
-73, 0, 0, -105, -12, 2, 5, , 2020-08-20T13:52:43.817810
-75, 0, 0, -107, -15, 2, 5, , 2020-08-20T13:52:45.158887
-75, 0, 0, -107, -15, 2, 5, , 2020-08-20T13:52:46.474962
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:52:47.819039
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:52:49.137114
-73, 0, 0, -104, -13, 3, 6, , 2020-08-20T13:52:50.453190
-75, 0, 0, -106, -12, 2, 5, , 2020-08-20T13:52:51.777265
