rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:04.408912
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:05.712987
-78, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:14:07.031062
-78, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:14:08.350138
-81, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:14:09.673213
-81, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:14:10.993289
-81, 0, 0, -112, -13, 2, 3, , 2020-08-16T10:14:12.329365
-78, 0, 0, -113, -14, 2, 1, , 2020-08-16T10:14:13.651441
-78, 0, 0, -113, -14, 2, 1, , 2020-08-16T10:14:14.955515
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:14:16.295592
-81, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:14:17.631668
-78, 0, 0, -113, -14, 2, 2, , 2020-08-16T10:14:18.953744
-78, 0, 0, -113, -14, 2, 2, , 2020-08-16T10:14:20.327823
-80, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:14:21.651898
-80, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:14:22.972974
-80, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:14:24.347053
-80, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:14:25.674128
-80, 0, 0, -113, -13, 2, 3, , 2020-08-16T10:14:26.988204
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:28.358282
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:29.670357
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:30.990432
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:32.345510
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:33.668586
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:34.990661
-80, 0, 0, -112, -13, 2, 2, , 2020-08-16T10:14:36.333738
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:37.651813
-80, 0, 0, -113, -13, 2, 2, , 2020-08-16T10:14:38.968889
-80, 0, 0, -113, -13, 2, 0, , 2020-08-16T10:14:40.309966
-80, 0, 0, -113, -13, 2, 0, , 2020-08-16T10:14:41.647042
-80, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:14:42.949116
-80, 0, 0, -112, -12, 2, 3, , 2020-08-16T10:14:44.281193
-80, 0, 0, -113, -13, 2, 0, , 2020-08-16T10:14:45.610269
-80, 0, 0, -113, -13, 2, 0, , 2020-08-16T10:14:46.928344
-80, 0, 0, -113, -13, 2, 0, , 2020-08-16T10:14:48.243419
