rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-74, 0, 0, -104, -11, 3, 5, , 2020-08-20T22:56:11.480862
-74, 0, 0, -104, -12, 3, 3, , 2020-08-20T22:56:12.814938
-74, 0, 0, -104, -12, 3, 3, , 2020-08-20T22:56:14.159015
-72, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:15.481091
-72, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:16.837168
-72, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:18.198246
-72, 0, 0, -103, -9, 3, 5, , 2020-08-20T22:56:19.558324
-72, 0, 0, -103, -9, 3, 5, , 2020-08-20T22:56:20.876399
-74, 0, 0, -103, -11, 3, 7, , 2020-08-20T22:56:22.257478
-74, 0, 0, -103, -11, 3, 7, , 2020-08-20T22:56:23.596555
-74, 0, 0, -103, -10, 3, 5, , 2020-08-20T22:56:24.941632
-74, 0, 0, -103, -10, 3, 5, , 2020-08-20T22:56:26.295709
-74, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:27.617785
-74, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:28.960862
-74, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:30.279937
-74, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:31.605013
-74, 0, 0, -103, -10, 3, 7, , 2020-08-20T22:56:32.918088
-74, 0, 0, -103, -11, 3, 7, , 2020-08-20T22:56:34.259165
-74, 0, 0, -103, -11, 3, 7, , 2020-08-20T22:56:35.581240
-74, 0, 0, -104, -12, 3, 6, , 2020-08-20T22:56:36.916317
-74, 0, 0, -104, -12, 3, 6, , 2020-08-20T22:56:38.292395
-74, 0, 0, -106, -11, 2, 2, , 2020-08-20T22:56:39.616471
-74, 0, 0, -106, -11, 2, 2, , 2020-08-20T22:56:40.833541
-74, 0, 0, -106, -11, 2, 2, , 2020-08-20T22:56:42.179618
-74, 0, 0, -105, -11, 2, 4, , 2020-08-20T22:56:43.479692
-74, 0, 0, -105, -11, 2, 4, , 2020-08-20T22:56:44.820769
-70, 0, 0, -104, -11, 3, 2, , 2020-08-20T22:56:46.156845
-70, 0, 0, -104, -11, 3, 2, , 2020-08-20T22:56:47.478921
-74, 0, 0, -106, -12, 2, 2, , 2020-08-20T22:56:48.814997
-74, 0, 0, -106, -12, 2, 2, , 2020-08-20T22:56:50.185075
-74, 0, 0, -105, -12, 2, 5, , 2020-08-20T22:56:51.518152
-74, 0, 0, -105, -12, 2, 5, , 2020-08-20T22:56:52.839227
-74, 0, 0, -105, -12, 2, 5, , 2020-08-20T22:56:54.177304
-74, 0, 0, -106, -13, 2, 4, , 2020-08-20T22:56:55.482378
-74, 0, 0, -106, -13, 2, 4, , 2020-08-20T22:56:56.785453
-71, 0, 0, -103, -12, 3, 6, , 2020-08-20T22:56:58.135530
-71, 0, 0, -103, -12, 3, 6, , 2020-08-20T22:56:59.454606
-74, 0, 0, -104, -12, 3, 6, , 2020-08-20T22:57:00.758680
-74, 0, 0, -104, -12, 3, 6, , 2020-08-20T22:57:02.232765
-72, 0, 0, -104, -12, 3, 4, , 2020-08-20T22:57:03.754852
-72, 0, 0, -104, -12, 3, 4, , 2020-08-20T22:57:05.079927
-72, 0, 0, -103, -12, 3, 5, , 2020-08-20T22:57:06.479007
-72, 0, 0, -103, -12, 3, 5, , 2020-08-20T22:57:07.837085
-72, 0, 0, -103, -12, 3, 5, , 2020-08-20T22:57:09.196163
-74, 0, 0, -105, -12, 2, 6, , 2020-08-20T22:57:10.501237
-74, 0, 0, -105, -12, 2, 6, , 2020-08-20T22:57:11.855315
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T22:57:13.193391
-72, 0, 0, -104, -12, 3, 6, , 2020-08-20T22:57:14.516467
-74, 0, 0, -105, -12, 2, 5, , 2020-08-20T22:57:15.833542
-74, 0, 0, -105, -12, 2, 5, , 2020-08-20T22:57:17.152618
-74, 0, 0, -105, -13, 2, 6, , 2020-08-20T22:57:18.495695
-74, 0, 0, -105, -13, 2, 6, , 2020-08-20T22:57:19.814770
-74, 0, 0, -105, -13, 2, 6, , 2020-08-20T22:57:21.132846
-74, 0, 0, -105, -12, 2, 3, , 2020-08-20T22:57:22.456921
-74, 0, 0, -105, -12, 2, 3, , 2020-08-20T22:57:23.796998
-74, 0, 0, -105, -11, 2, 3, , 2020-08-20T22:57:25.115073
-74, 0, 0, -105, -11, 2, 3, , 2020-08-20T22:57:26.437149
-74, 0, 0, -104, -11, 3, 7, , 2020-08-20T22:57:27.754224
-74, 0, 0, -104, -11, 3, 7, , 2020-08-20T22:57:29.092301
-72, 0, 0, -106, -13, 2, 4, , 2020-08-20T22:57:30.511382
-72, 0, 0, -106, -13, 2, 4, , 2020-08-20T22:57:31.899461
-72, 0, 0, -106, -13, 2, 4, , 2020-08-20T22:57:33.241538
-70, 0, 0, -105, -14, 2, 6, , 2020-08-20T22:57:34.604616
-70, 0, 0, -105, -14, 2, 6, , 2020-08-20T22:57:36.005696
-70, 0, 0, -104, -14, 3, 7, , 2020-08-20T22:57:37.377775
-70, 0, 0, -104, -14, 3, 7, , 2020-08-20T22:57:38.726852
-70, 0, 0, -103, -14, 3, 3, , 2020-08-20T22:57:40.090930
-70, 0, 0, -103, -14, 3, 3, , 2020-08-20T22:57:41.467009
-70, 0, 0, -104, -14, 3, 3, , 2020-08-20T22:57:42.824086
-70, 0, 0, -104, -14, 3, 3, , 2020-08-20T22:57:44.203165
-70, 0, 0, -104, -14, 3, 7, , 2020-08-20T22:57:45.558243
-70, 0, 0, -104, -14, 3, 7, , 2020-08-20T22:57:46.895319
-70, 0, 0, -104, -14, 3, 7, , 2020-08-20T22:57:48.306400
-72, 0, 0, -105, -14, 2, 5, , 2020-08-20T22:57:49.676478
-72, 0, 0, -105, -14, 2, 5, , 2020-08-20T22:57:51.057557
-72, 0, 0, -105, -14, 2, 6, , 2020-08-20T22:57:52.368632
