rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:43:27.399822
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:43:28.745899
-81, 0, 0, -112, -10, 2, 1, , 2020-08-17T07:43:30.101977
-81, 0, 0, -112, -10, 2, 1, , 2020-08-17T07:43:31.448054
-81, 0, 0, -112, -10, 2, 1, , 2020-08-17T07:43:32.767129
-81, 0, 0, -113, -11, 2, 2, , 2020-08-17T07:43:34.104206
-81, 0, 0, -113, -11, 2, 2, , 2020-08-17T07:43:35.418281
-81, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:43:36.727356
-81, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:43:38.082433
-79, 0, 0, -112, -13, 2, 2, , 2020-08-17T07:43:39.405509
-79, 0, 0, -112, -13, 2, 2, , 2020-08-17T07:43:40.742585
-79, 0, 0, -110, -10, 2, 2, , 2020-08-17T07:43:42.104663
-79, 0, 0, -110, -10, 2, 2, , 2020-08-17T07:43:43.425739
-79, 0, 0, -110, -10, 2, 2, , 2020-08-17T07:43:44.744814
-79, 0, 0, -105, -10, 2, 4, , 2020-08-17T07:43:46.080891
-79, 0, 0, -105, -10, 2, 4, , 2020-08-17T07:43:47.403966
-79, 0, 0, -113, -12, 2, 1, , 2020-08-17T07:43:48.739043
-79, 0, 0, -113, -12, 2, 1, , 2020-08-17T07:43:50.061118
-81, 0, 0, -113, -11, 2, 3, , 2020-08-17T07:43:51.383194
-81, 0, 0, -113, -11, 2, 3, , 2020-08-17T07:43:52.699269
-81, 0, 0, -105, -10, 2, 3, , 2020-08-17T07:43:54.048346
-81, 0, 0, -105, -10, 2, 3, , 2020-08-17T07:43:55.398424
-81, 0, 0, -105, -10, 2, 3, , 2020-08-17T07:43:56.722499
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:43:58.062576
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:43:59.397652
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:00.748730
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:02.102807
-77, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:03.422882
-77, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:04.762959
-81, 0, 0, -112, -12, 2, 3, , 2020-08-17T07:44:06.105036
-81, 0, 0, -112, -12, 2, 3, , 2020-08-17T07:44:07.444112
-81, 0, 0, -112, -12, 2, 3, , 2020-08-17T07:44:08.779189
-79, 0, 0, -112, -10, 2, 2, , 2020-08-17T07:44:10.123266
-79, 0, 0, -112, -10, 2, 2, , 2020-08-17T07:44:11.456342
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:12.801419
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:14.160497
-81, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:44:15.496573
-81, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:44:16.838650
-81, 0, 0, -113, -12, 2, 3, , 2020-08-17T07:44:18.179727
-81, 0, 0, -113, -12, 2, 3, , 2020-08-17T07:44:19.499802
-81, 0, 0, -113, -12, 2, 3, , 2020-08-17T07:44:20.836879
-79, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:22.162954
-79, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:23.480030
-79, 0, 0, -113, -11, 2, 2, , 2020-08-17T07:44:24.817106
-79, 0, 0, -113, -11, 2, 2, , 2020-08-17T07:44:26.198185
-79, 0, 0, -110, -10, 2, 3, , 2020-08-17T07:44:27.536262
-79, 0, 0, -110, -10, 2, 3, , 2020-08-17T07:44:28.860337
-79, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:30.235416
-79, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:31.595494
-79, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:32.934570
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:34.222644
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:35.655726
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:36.995803
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:38.301877
-79, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:39.640954
-79, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:40.956029
-79, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:42.282105
-79, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:43.612181
-79, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:44:44.958258
-79, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:46.259333
-79, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:47.579408
-79, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:48.901484
-79, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:50.235560
-81, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:51.577637
-81, 0, 0, -113, -12, 2, 2, , 2020-08-17T07:44:52.899712
-81, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:44:54.235789
-81, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:44:55.574865
-81, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:44:56.933943
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:58.142012
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:44:59.475088
-78, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:45:00.801164
-78, 0, 0, -112, -11, 2, 2, , 2020-08-17T07:45:02.156242
-81, 0, 0, -113, -11, 2, 2, , 2020-08-17T07:45:03.478317
-81, 0, 0, -113, -11, 2, 2, , 2020-08-17T07:45:04.833395
-81, 0, 0, -106, -10, 2, 1, , 2020-08-17T07:45:06.175472
-81, 0, 0, -106, -10, 2, 1, , 2020-08-17T07:45:07.514548
-81, 0, 0, -106, -10, 2, 1, , 2020-08-17T07:45:08.832624
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:45:10.177701
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:45:11.499776
-81, 0, 0, -112, -12, 2, 3, , 2020-08-17T07:45:12.833853
-81, 0, 0, -112, -12, 2, 3, , 2020-08-17T07:45:14.174929
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:45:15.516006
-81, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:45:16.838082
-79, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:45:18.181158
-79, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:45:19.514235
-79, 0, 0, -112, -11, 2, 3, , 2020-08-17T07:45:20.873312
-81, 0, 0, -113, -10, 2, 2, , 2020-08-17T07:45:22.244391
-81, 0, 0, -113, -10, 2, 2, , 2020-08-17T07:45:23.576467
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:45:24.913543
-81, 0, 0, -112, -12, 2, 2, , 2020-08-17T07:45:26.258620
-81, 0, 0, -105, -11, 2, 2, , 2020-08-17T07:45:27.593697
-81, 0, 0, -105, -11, 2, 2, , 2020-08-17T07:45:28.954775
-81, 0, 0, -112, -12, 2, 1, , 2020-08-17T07:45:30.329853
-81, 0, 0, -112, -12, 2, 1, , 2020-08-17T07:45:31.676930
