rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-78, 0, 0, -111, -13, 2, 2, , 2020-08-29T11:00:39.730643
-78, 0, 0, -111, -13, 2, 2, , 2020-08-29T11:00:41.046718
-78, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:00:42.413797
-78, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:00:43.799876
-78, 0, 0, -110, -13, 2, 7, , 2020-08-29T11:00:45.148953
-78, 0, 0, -110, -13, 2, 7, , 2020-08-29T11:00:46.493030
-81, 0, 0, -112, -12, 2, 5, , 2020-08-29T11:00:47.816106
-81, 0, 0, -112, -12, 2, 5, , 2020-08-29T11:00:49.192184
-81, 0, 0, -110, -12, 2, 5, , 2020-08-29T11:00:50.518260
-81, 0, 0, -110, -12, 2, 5, , 2020-08-29T11:00:51.851336
-81, 0, 0, -110, -12, 2, 5, , 2020-08-29T11:00:53.196413
-77, 0, 0, -111, -13, 2, 3, , 2020-08-29T11:00:54.532490
-77, 0, 0, -111, -13, 2, 3, , 2020-08-29T11:00:55.855565
-79, 0, 0, -111, -13, 2, 3, , 2020-08-29T11:00:57.191642
-79, 0, 0, -111, -13, 2, 3, , 2020-08-29T11:00:58.535719
-77, 0, 0, -111, -14, 2, 2, , 2020-08-29T11:00:59.872795
-77, 0, 0, -111, -14, 2, 2, , 2020-08-29T11:01:01.192871
-79, 0, 0, -113, -15, 2, 0, , 2020-08-29T11:01:02.553949
-79, 0, 0, -113, -15, 2, 0, , 2020-08-29T11:01:03.875024
-79, 0, 0, -113, -15, 2, 0, , 2020-08-29T11:01:05.210101
-79, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:01:06.576179
-79, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:01:07.896254
-77, 0, 0, -110, -13, 2, 6, , 2020-08-29T11:01:09.408341
-77, 0, 0, -110, -13, 2, 6, , 2020-08-29T11:01:10.775419
-79, 0, 0, -110, -13, 2, 4, , 2020-08-29T11:01:12.130496
-79, 0, 0, -110, -13, 2, 4, , 2020-08-29T11:01:13.484574
-81, 0, 0, -114, -14, 2, 2, , 2020-08-29T11:01:14.876653
-81, 0, 0, -114, -14, 2, 2, , 2020-08-29T11:01:16.178728
-79, 0, 0, -105, -13, 2, 2, , 2020-08-29T11:01:17.550806
-79, 0, 0, -105, -13, 2, 2, , 2020-08-29T11:01:18.868882
-79, 0, 0, -105, -13, 2, 2, , 2020-08-29T11:01:20.203958
-79, 0, 0, -113, -13, 2, 4, , 2020-08-29T11:01:21.521033
-79, 0, 0, -113, -13, 2, 4, , 2020-08-29T11:01:22.874111
-76, 0, 0, -110, -14, 2, 0, , 2020-08-29T11:01:24.226188
-76, 0, 0, -110, -14, 2, 0, , 2020-08-29T11:01:25.568265
-76, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:01:26.956344
-76, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:01:28.271420
-81, 0, 0, -112, -14, 2, 4, , 2020-08-29T11:01:29.628497
-81, 0, 0, -112, -14, 2, 4, , 2020-08-29T11:01:30.972574
-81, 0, 0, -112, -14, 2, 4, , 2020-08-29T11:01:32.344653
-77, 0, 0, -112, -14, 2, 1, , 2020-08-29T11:01:33.689729
-77, 0, 0, -112, -14, 2, 1, , 2020-08-29T11:01:35.012805
-80, 0, 0, -112, -13, 2, 5, , 2020-08-29T11:01:36.384884
-80, 0, 0, -112, -13, 2, 5, , 2020-08-29T11:01:37.709959
-80, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:01:39.056036
-80, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:01:40.414114
-80, 0, 0, -108, -14, 2, 0, , 2020-08-29T11:01:41.750190
-80, 0, 0, -108, -14, 2, 0, , 2020-08-29T11:01:43.083267
-80, 0, 0, -108, -14, 2, 0, , 2020-08-29T11:01:44.457345
-80, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:01:45.776421
-80, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:01:47.105497
-80, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:01:48.434573
-80, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:01:49.788650
-78, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:01:51.150728
-78, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:01:52.512806
-80, 0, 0, -113, -12, 2, 1, , 2020-08-29T11:01:53.871884
-80, 0, 0, -113, -12, 2, 1, , 2020-08-29T11:01:55.210960
-80, 0, 0, -111, -12, 2, 4, , 2020-08-29T11:01:56.566038
-80, 0, 0, -111, -12, 2, 4, , 2020-08-29T11:01:57.949117
-80, 0, 0, -111, -12, 2, 4, , 2020-08-29T11:01:59.354197
-76, 0, 0, -108, -12, 2, 4, , 2020-08-29T11:02:00.752277
-76, 0, 0, -108, -12, 2, 4, , 2020-08-29T11:02:02.075353
-79, 0, 0, -105, -12, 2, 3, , 2020-08-29T11:02:03.410429
-79, 0, 0, -105, -12, 2, 3, , 2020-08-29T11:02:04.800509
-79, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:02:06.125585
-79, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:02:07.483662
-79, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:08.793737
-79, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:10.194817
-77, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:02:11.531894
-77, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:02:12.890972
-77, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:02:14.228048
-77, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:15.568125
-77, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:16.908201
-77, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:02:18.252278
-77, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:02:19.569354
-77, 0, 0, -111, -13, 2, 3, , 2020-08-29T11:02:20.876428
-77, 0, 0, -111, -13, 2, 3, , 2020-08-29T11:02:22.249507
-80, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:02:23.589584
-80, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:02:24.929660
-80, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:02:26.269737
-77, 0, 0, -107, -11, 2, 8, , 2020-08-29T11:02:27.588812
-77, 0, 0, -107, -11, 2, 8, , 2020-08-29T11:02:28.888887
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:30.242964
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:31.583041
-80, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:02:32.886115
-80, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:02:34.197190
-78, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:35.564268
-78, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:36.860343
-78, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:38.195419
-78, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:02:39.526495
-78, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:02:40.848571
-78, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:42.242650
-78, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:43.570726
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:44.924804
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:02:46.246879
-80, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:47.606957
-80, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:48.943034
-80, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:02:50.246108
-78, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:02:51.587185
-78, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:02:52.975264
-78, 0, 0, -112, -14, 2, 3, , 2020-08-29T11:02:54.290340
-78, 0, 0, -112, -14, 2, 3, , 2020-08-29T11:02:55.645417
-80, 0, 0, -113, -13, 2, 4, , 2020-08-29T11:02:57.006495
-80, 0, 0, -113, -13, 2, 4, , 2020-08-29T11:02:58.339571
-76, 0, 0, -111, -13, 2, 4, , 2020-08-29T11:02:59.686648
-76, 0, 0, -111, -13, 2, 4, , 2020-08-29T11:03:01.046726
-76, 0, 0, -111, -13, 2, 4, , 2020-08-29T11:03:02.385803
-79, 0, 0, -111, -14, 2, 4, , 2020-08-29T11:03:03.722879
-79, 0, 0, -111, -14, 2, 4, , 2020-08-29T11:03:05.208964
-79, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:03:06.565042
-79, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:03:07.885117
-76, 0, 0, -109, -12, 2, 6, , 2020-08-29T11:03:09.186192
-76, 0, 0, -109, -12, 2, 6, , 2020-08-29T11:03:10.563270
-79, 0, 0, -111, -12, 2, 4, , 2020-08-29T11:03:11.904347
-79, 0, 0, -111, -12, 2, 4, , 2020-08-29T11:03:13.228423
-77, 0, 0, -106, -12, 2, 3, , 2020-08-29T11:03:14.600501
-77, 0, 0, -106, -12, 2, 3, , 2020-08-29T11:03:15.927577
-77, 0, 0, -106, -12, 2, 3, , 2020-08-29T11:03:17.282655
-77, 0, 0, -111, -13, 2, 1, , 2020-08-29T11:03:18.700736
-77, 0, 0, -111, -13, 2, 1, , 2020-08-29T11:03:20.006810
-79, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:03:21.342887
-79, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:03:22.683964
-79, 0, 0, -113, -13, 2, 5, , 2020-08-29T11:03:24.022040
-79, 0, 0, -113, -13, 2, 5, , 2020-08-29T11:03:25.403119
-79, 0, 0, -111, -13, 2, 4, , 2020-08-29T11:03:26.697193
-79, 0, 0, -111, -13, 2, 4, , 2020-08-29T11:03:28.004268
-79, 0, 0, -111, -13, 2, 4, , 2020-08-29T11:03:29.392347
-77, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:03:30.722423
-77, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:03:32.047499
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:03:33.363574
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:03:34.681650
-81, 0, 0, -112, -12, 2, 5, , 2020-08-29T11:03:36.021726
-81, 0, 0, -112, -12, 2, 5, , 2020-08-29T11:03:37.349802
-78, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:03:38.701880
-78, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:03:40.041956
-78, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:03:41.363032
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:03:42.727110
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:03:44.060186
-80, 0, 0, -113, -13, 2, 4, , 2020-08-29T11:03:45.384262
-80, 0, 0, -113, -13, 2, 4, , 2020-08-29T11:03:46.763341
-80, 0, 0, -105, -12, 2, 5, , 2020-08-29T11:03:48.083416
-80, 0, 0, -105, -12, 2, 5, , 2020-08-29T11:03:49.441494
-78, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:03:50.780571
-78, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:03:52.100646
-78, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:03:53.438723
-80, 0, 0, -112, -13, 2, 4, , 2020-08-29T11:03:54.730797
-80, 0, 0, -112, -13, 2, 4, , 2020-08-29T11:03:56.065873
-78, 0, 0, -113, -13, 2, -1, , 2020-08-29T11:03:57.400949
-78, 0, 0, -113, -13, 2, -1, , 2020-08-29T11:03:58.778028
-78, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:04:00.120105
-78, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:04:01.465182
-76, 0, 0, -111, -12, 2, 5, , 2020-08-29T11:04:02.763256
-76, 0, 0, -111, -12, 2, 5, , 2020-08-29T11:04:04.103333
-76, 0, 0, -111, -12, 2, 5, , 2020-08-29T11:04:05.474411
-78, 0, 0, -112, -13, 2, 0, , 2020-08-29T11:04:06.782486
-78, 0, 0, -112, -13, 2, 0, , 2020-08-29T11:04:08.138563
-78, 0, 0, -106, -11, 2, 5, , 2020-08-29T11:04:09.530643
-78, 0, 0, -106, -11, 2, 5, , 2020-08-29T11:04:10.819717
-80, 0, 0, -112, -15, 2, 2, , 2020-08-29T11:04:12.157793
-80, 0, 0, -112, -15, 2, 2, , 2020-08-29T11:04:13.518871
-80, 0, 0, -112, -12, 2, 4, , 2020-08-29T11:04:14.838947
-80, 0, 0, -112, -12, 2, 4, , 2020-08-29T11:04:16.181023
-80, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:04:17.537101
-80, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:04:18.877178
-80, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:04:20.227255
-78, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:04:21.533330
-78, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:04:22.877406
-81, 0, 0, -115, -14, 1, 1, , 2020-08-29T11:04:24.239484
-81, 0, 0, -115, -14, 1, 1, , 2020-08-29T11:04:25.569560
-81, 0, 0, -114, -13, 2, 2, , 2020-08-29T11:04:26.904637
-81, 0, 0, -114, -13, 2, 2, , 2020-08-29T11:04:28.238713
-81, 0, 0, -107, -11, 2, 5, , 2020-08-29T11:04:29.581790
-81, 0, 0, -107, -11, 2, 5, , 2020-08-29T11:04:30.916866
-81, 0, 0, -107, -11, 2, 5, , 2020-08-29T11:04:32.239942
-81, 0, 0, -115, -13, 1, 0, , 2020-08-29T11:04:33.578018
-81, 0, 0, -115, -13, 1, 0, , 2020-08-29T11:04:34.930096
-79, 0, 0, -114, -13, 2, 1, , 2020-08-29T11:04:36.293174
-79, 0, 0, -114, -13, 2, 1, , 2020-08-29T11:04:37.629250
-79, 0, 0, -113, -14, 2, 1, , 2020-08-29T11:04:38.949326
-79, 0, 0, -113, -14, 2, 1, , 2020-08-29T11:04:40.348406
-79, 0, 0, -114, -14, 2, 0, , 2020-08-29T11:04:41.651480
-79, 0, 0, -114, -14, 2, 0, , 2020-08-29T11:04:42.989557
-79, 0, 0, -114, -14, 2, 0, , 2020-08-29T11:04:44.308632
-79, 0, 0, -114, -13, 2, 0, , 2020-08-29T11:04:45.648709
-79, 0, 0, -114, -13, 2, 0, , 2020-08-29T11:04:47.005787
-81, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:04:48.325862
-81, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:04:49.629937
-81, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:04:51.011016
-81, 0, 0, -113, -13, 2, 2, , 2020-08-29T11:04:52.347092
-81, 0, 0, -113, -12, 2, 3, , 2020-08-29T11:04:53.707170
-81, 0, 0, -113, -12, 2, 3, , 2020-08-29T11:04:55.048247
-81, 0, 0, -113, -12, 2, 3, , 2020-08-29T11:04:56.355321
-81, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:04:57.687397
-81, 0, 0, -113, -13, 2, 1, , 2020-08-29T11:04:59.012473
-79, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:05:00.328549
-79, 0, 0, -112, -13, 2, 1, , 2020-08-29T11:05:01.688626
-74, 0, 0, -110, -12, 2, 4, , 2020-08-29T11:05:03.007702
-74, 0, 0, -110, -12, 2, 4, , 2020-08-29T11:05:04.309776
-79, 0, 0, -111, -13, 2, 6, , 2020-08-29T11:05:05.681855
-79, 0, 0, -111, -13, 2, 6, , 2020-08-29T11:05:07.009931
-79, 0, 0, -111, -13, 2, 6, , 2020-08-29T11:05:08.334006
-77, 0, 0, -110, -13, 2, 3, , 2020-08-29T11:05:09.651082
-77, 0, 0, -110, -13, 2, 3, , 2020-08-29T11:05:10.975157
-82, 0, 0, -114, -13, 2, 2, , 2020-08-29T11:05:12.288233
-82, 0, 0, -114, -13, 2, 2, , 2020-08-29T11:05:13.591307
-77, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:05:14.946385
-77, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:05:16.459471
-77, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:05:17.784547
-77, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:05:19.106623
-77, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:05:20.425698
-77, 0, 0, -111, -12, 2, 5, , 2020-08-29T11:05:21.784776
-77, 0, 0, -111, -12, 2, 5, , 2020-08-29T11:05:23.123852
-75, 0, 0, -110, -13, 2, 4, , 2020-08-29T11:05:24.463929
-75, 0, 0, -110, -13, 2, 4, , 2020-08-29T11:05:25.802006
-79, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:05:27.126081
-79, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:05:28.447157
-81, 0, 0, -112, -13, 2, 5, , 2020-08-29T11:05:29.791234
-81, 0, 0, -112, -13, 2, 5, , 2020-08-29T11:05:31.143311
-81, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:05:32.741402
-81, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:05:34.087479
-81, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:05:35.408555
-78, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:05:36.782634
-78, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:05:38.121710
-80, 0, 0, -112, -13, 2, 5, , 2020-08-29T11:05:39.447786
-80, 0, 0, -112, -13, 2, 5, , 2020-08-29T11:05:40.845866
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:05:42.173942
-80, 0, 0, -112, -12, 2, 3, , 2020-08-29T11:05:43.510018
-80, 0, 0, -110, -13, 2, 5, , 2020-08-29T11:05:44.866096
-80, 0, 0, -110, -13, 2, 5, , 2020-08-29T11:05:46.205173
-80, 0, 0, -113, -12, 2, 1, , 2020-08-29T11:05:47.513247
-80, 0, 0, -113, -12, 2, 1, , 2020-08-29T11:05:48.865325
-80, 0, 0, -113, -12, 2, 1, , 2020-08-29T11:05:50.197401
-75, 0, 0, -109, -12, 2, 6, , 2020-08-29T11:05:51.529477
-75, 0, 0, -109, -12, 2, 6, , 2020-08-29T11:05:52.885555
-75, 0, 0, -109, -11, 2, 0, , 2020-08-29T11:05:54.222631
-75, 0, 0, -109, -11, 2, 0, , 2020-08-29T11:05:55.544707
-80, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:05:56.903784
-80, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:05:58.225860
-80, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:05:59.540935
-80, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:06:00.902013
-80, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:06:02.242090
-77, 0, 0, -109, -13, 2, 7, , 2020-08-29T11:06:03.565165
-77, 0, 0, -109, -13, 2, 7, , 2020-08-29T11:06:04.926243
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:06.242319
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:07.649399
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:08.970475
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:10.268549
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:11.621626
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:12.974704
-77, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:14.510792
-77, 0, 0, -112, -14, 2, 4, , 2020-08-29T11:06:15.859869
-77, 0, 0, -112, -14, 2, 4, , 2020-08-29T11:06:17.206946
-79, 0, 0, -112, -14, 2, 3, , 2020-08-29T11:06:18.610026
-79, 0, 0, -112, -14, 2, 3, , 2020-08-29T11:06:19.940102
-81, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:06:21.239176
-81, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:06:22.581253
-81, 0, 0, -114, -12, 2, 0, , 2020-08-29T11:06:23.919330
-81, 0, 0, -114, -12, 2, 0, , 2020-08-29T11:06:25.223404
-81, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:06:26.545480
-81, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:06:27.846554
-81, 0, 0, -111, -12, 2, 3, , 2020-08-29T11:06:29.179631
-78, 0, 0, -113, -14, 2, 1, , 2020-08-29T11:06:30.511707
-78, 0, 0, -113, -14, 2, 1, , 2020-08-29T11:06:31.861784
-78, 0, 0, -111, -14, 2, 4, , 2020-08-29T11:06:33.180859
-78, 0, 0, -111, -14, 2, 4, , 2020-08-29T11:06:34.500935
-74, 0, 0, -108, -12, 2, 6, , 2020-08-29T11:06:35.844012
-74, 0, 0, -108, -12, 2, 6, , 2020-08-29T11:06:37.198089
-74, 0, 0, -108, -12, 2, 6, , 2020-08-29T11:06:38.523165
-81, 0, 0, -111, -12, 2, 5, , 2020-08-29T11:06:39.900244
-81, 0, 0, -111, -12, 2, 5, , 2020-08-29T11:06:41.247321
-81, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:42.583397
-81, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:43.897472
-81, 0, 0, -111, -12, 2, 6, , 2020-08-29T11:06:45.261550
-81, 0, 0, -111, -12, 2, 6, , 2020-08-29T11:06:46.633629
-79, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:47.979706
-79, 0, 0, -112, -13, 2, 2, , 2020-08-29T11:06:49.338784
-77, 0, 0, -112, -12, 2, 2, , 2020-08-29T11:06:50.723863
-77, 0, 0, -112, -12, 2, 2, , 2020-08-29T11:06:52.065940
-77, 0, 0, -112, -12, 2, 2, , 2020-08-29T11:06:53.382015
-81, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:06:54.683089
-81, 0, 0, -113, -12, 2, 2, , 2020-08-29T11:06:56.079169
-79, 0, 0, -110, -12, 2, 5, , 2020-08-29T11:06:57.418246
-79, 0, 0, -110, -12, 2, 5, , 2020-08-29T11:06:58.772323
-79, 0, 0, -111, -11, 2, 4, , 2020-08-29T11:07:00.168403
-79, 0, 0, -111, -11, 2, 4, , 2020-08-29T11:07:01.498479
-79, 0, 0, -110, -13, 2, 5, , 2020-08-29T11:07:02.836556
-79, 0, 0, -110, -13, 2, 5, , 2020-08-29T11:07:04.143630
-79, 0, 0, -110, -13, 2, 5, , 2020-08-29T11:07:05.503708
-81, 0, 0, -113, -12, 2, 3, , 2020-08-29T11:07:06.895788
-81, 0, 0, -113, -12, 2, 3, , 2020-08-29T11:07:08.200862
-83, 0, 0, -113, -13, 2, 3, , 2020-08-29T11:07:09.529938
-83, 0, 0, -113, -13, 2, 3, , 2020-08-29T11:07:10.913018
-75, 0, 0, -109, -12, 2, 7, , 2020-08-29T11:07:12.396102
-75, 0, 0, -109, -12, 2, 7, , 2020-08-29T11:07:13.718178
-80, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:07:15.061255
-80, 0, 0, -112, -13, 2, 3, , 2020-08-29T11:07:16.417332
-80, 0, 0, -113, -14, 2, 3, , 2020-08-29T11:07:17.736408
-80, 0, 0, -113, -14, 2, 3, , 2020-08-29T11:07:19.062484
-80, 0, 0, -113, -14, 2, 3, , 2020-08-29T11:07:20.381559
-80, 0, 0, -113, -13, 2, 3, , 2020-08-29T11:07:21.700635
-80, 0, 0, -113, -13, 2, 3, , 2020-08-29T11:07:23.023710
-80, 0, 0, -113, -14, 2, 0, , 2020-08-29T11:07:24.448792
-80, 0, 0, -113, -14, 2, 0, , 2020-08-29T11:07:25.800869
-80, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:07:27.118944
-80, 0, 0, -113, -14, 2, 2, , 2020-08-29T11:07:28.436020
-78, 0, 0, -113, -14, 2, 3, , 2020-08-29T11:07:29.757095
