rssi, rscp, ecio, rsrp, rsrq, bars, sinr, end, datetime
-75, 0, 0, -107, -13, 2, 3, , 2020-08-19T22:30:08.729680
-75, 0, 0, -107, -14, 2, 3, , 2020-08-19T22:30:10.044755
-75, 0, 0, -107, -14, 2, 3, , 2020-08-19T22:30:11.366831
-80, 0, 0, -111, -12, 2, 2, , 2020-08-19T22:30:12.692907
-80, 0, 0, -111, -12, 2, 2, , 2020-08-19T22:30:14.023983
-80, 0, 0, -112, -14, 2, 1, , 2020-08-19T22:30:15.348059
-80, 0, 0, -112, -14, 2, 1, , 2020-08-19T22:30:16.667134
-80, 0, 0, -112, -14, 2, 1, , 2020-08-19T22:30:18.009211
-80, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:30:19.344287
-80, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:30:20.682364
-80, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:30:22.045442
-80, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:30:23.365517
-80, 0, 0, -113, -13, 2, 3, , 2020-08-19T22:30:24.684593
-80, 0, 0, -113, -13, 2, 3, , 2020-08-19T22:30:26.027670
-80, 0, 0, -113, -15, 2, 2, , 2020-08-19T22:30:27.344745
-80, 0, 0, -113, -15, 2, 2, , 2020-08-19T22:30:28.648819
-80, 0, 0, -113, -15, 2, 2, , 2020-08-19T22:30:29.992896
-74, 0, 0, -107, -14, 2, 5, , 2020-08-19T22:30:31.327973
-74, 0, 0, -107, -14, 2, 5, , 2020-08-19T22:30:32.666049
-77, 0, 0, -113, -16, 2, 1, , 2020-08-19T22:30:34.023127
-77, 0, 0, -113, -16, 2, 1, , 2020-08-19T22:30:35.363203
-80, 0, 0, -109, -13, 2, 1, , 2020-08-19T22:30:36.566272
-80, 0, 0, -109, -13, 2, 1, , 2020-08-19T22:30:37.916350
-80, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:30:39.228425
-80, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:30:40.544500
-80, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:30:41.860575
-80, 0, 0, -114, -12, 2, 2, , 2020-08-19T22:30:43.206652
-80, 0, 0, -114, -12, 2, 2, , 2020-08-19T22:30:44.562730
-80, 0, 0, -114, -11, 2, 1, , 2020-08-19T22:30:45.902806
-80, 0, 0, -114, -11, 2, 1, , 2020-08-19T22:30:47.204881
-78, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:30:48.529957
-78, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:30:49.876034
-80, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:30:51.240112
-80, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:30:52.538186
-80, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:30:53.895263
-80, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:30:55.222339
-80, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:30:56.546415
-80, 0, 0, -114, -13, 2, 1, , 2020-08-19T22:30:57.917494
-80, 0, 0, -114, -13, 2, 1, , 2020-08-19T22:30:59.246570
-77, 0, 0, -109, -13, 2, 4, , 2020-08-19T22:31:00.581646
-77, 0, 0, -109, -13, 2, 4, , 2020-08-19T22:31:01.920722
-77, 0, 0, -109, -13, 2, 4, , 2020-08-19T22:31:03.252799
-79, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:31:04.599876
-79, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:31:05.980955
-79, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:31:07.343033
-79, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:31:08.662108
-74, 0, 0, -107, -13, 2, 4, , 2020-08-19T22:31:10.006185
-74, 0, 0, -107, -13, 2, 4, , 2020-08-19T22:31:11.322260
-79, 0, 0, -112, -12, 2, 2, , 2020-08-19T22:31:12.700339
-79, 0, 0, -112, -12, 2, 2, , 2020-08-19T22:31:14.061417
-79, 0, 0, -106, -11, 2, 2, , 2020-08-19T22:31:15.403494
-79, 0, 0, -106, -11, 2, 2, , 2020-08-19T22:31:16.762571
-79, 0, 0, -106, -11, 2, 2, , 2020-08-19T22:31:18.103648
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:31:19.421723
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:31:20.764800
-79, 0, 0, -110, -11, 2, 3, , 2020-08-19T22:31:22.105877
-79, 0, 0, -110, -11, 2, 3, , 2020-08-19T22:31:23.440953
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:31:24.779030
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:31:26.157109
-79, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:31:27.500186
-79, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:31:28.820261
-79, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:31:30.164338
-81, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:31:31.479413
-81, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:31:32.817490
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:31:34.164567
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:31:35.499643
-79, 0, 0, -112, -12, 2, 3, , 2020-08-19T22:31:36.836720
-79, 0, 0, -112, -12, 2, 3, , 2020-08-19T22:31:38.179796
-79, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:31:39.502872
-79, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:31:40.802946
-79, 0, 0, -112, -13, 2, 3, , 2020-08-19T22:31:42.141023
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:31:43.458098
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:31:44.801175
-79, 0, 0, -109, -11, 2, 1, , 2020-08-19T22:31:46.185254
-79, 0, 0, -109, -11, 2, 1, , 2020-08-19T22:31:47.508330
-79, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:31:48.818405
-79, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:31:50.139480
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:31:51.456556
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:31:52.835635
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:31:54.220714
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:31:55.573791
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:31:56.916868
-79, 0, 0, -115, -12, 1, 0, , 2020-08-19T22:31:58.220943
-79, 0, 0, -115, -12, 1, 0, , 2020-08-19T22:31:59.540018
-77, 0, 0, -108, -13, 2, 4, , 2020-08-19T22:32:00.877095
-77, 0, 0, -108, -13, 2, 4, , 2020-08-19T22:32:02.198170
-80, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:03.518246
-80, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:04.839321
-80, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:06.218400
-78, 0, 0, -112, -14, 2, 1, , 2020-08-19T22:32:07.527475
-78, 0, 0, -112, -14, 2, 1, , 2020-08-19T22:32:08.838550
-76, 0, 0, -111, -13, 2, 3, , 2020-08-19T22:32:10.177627
-76, 0, 0, -111, -13, 2, 3, , 2020-08-19T22:32:11.480701
-79, 0, 0, -111, -13, 2, 3, , 2020-08-19T22:32:12.815777
-79, 0, 0, -111, -13, 2, 3, , 2020-08-19T22:32:14.175855
-81, 0, 0, -113, -11, 2, 3, , 2020-08-19T22:32:15.554934
-81, 0, 0, -113, -11, 2, 3, , 2020-08-19T22:32:16.896011
-81, 0, 0, -113, -11, 2, 3, , 2020-08-19T22:32:18.239088
-79, 0, 0, -112, -11, 2, 2, , 2020-08-19T22:32:19.541162
-79, 0, 0, -112, -11, 2, 2, , 2020-08-19T22:32:20.858237
-79, 0, 0, -112, -14, 2, 2, , 2020-08-19T22:32:22.196314
-79, 0, 0, -112, -14, 2, 2, , 2020-08-19T22:32:23.542391
-79, 0, 0, -111, -12, 2, 2, , 2020-08-19T22:32:24.878467
-79, 0, 0, -111, -12, 2, 2, , 2020-08-19T22:32:26.238545
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:27.582622
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:28.896697
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:30.238774
-79, 0, 0, -112, -14, 2, 2, , 2020-08-19T22:32:31.557849
-79, 0, 0, -112, -14, 2, 2, , 2020-08-19T22:32:32.880925
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:32:34.237003
-79, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:32:35.576079
-79, 0, 0, -113, -14, 2, 1, , 2020-08-19T22:32:36.913156
-79, 0, 0, -113, -14, 2, 1, , 2020-08-19T22:32:38.276234
-73, 0, 0, -107, -13, 2, 4, , 2020-08-19T22:32:39.637312
-73, 0, 0, -107, -13, 2, 4, , 2020-08-19T22:32:40.976388
-73, 0, 0, -107, -13, 2, 4, , 2020-08-19T22:32:42.297464
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:32:43.513533
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:32:44.853610
-79, 0, 0, -114, -11, 2, 2, , 2020-08-19T22:32:46.205687
-79, 0, 0, -114, -11, 2, 2, , 2020-08-19T22:32:47.540764
-79, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:32:48.873840
-79, 0, 0, -113, -12, 2, 2, , 2020-08-19T22:32:50.233918
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:51.554993
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:52.880069
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:32:54.237147
-79, 0, 0, -111, -14, 2, 2, , 2020-08-19T22:32:55.591224
-79, 0, 0, -111, -14, 2, 2, , 2020-08-19T22:32:56.960302
-79, 0, 0, -109, -11, 2, 0, , 2020-08-19T22:32:58.311380
-79, 0, 0, -109, -11, 2, 0, , 2020-08-19T22:32:59.518449
-81, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:33:00.834524
-81, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:33:02.177601
-81, 0, 0, -112, -12, 2, 2, , 2020-08-19T22:33:03.476675
-81, 0, 0, -112, -12, 2, 2, , 2020-08-19T22:33:04.777750
-81, 0, 0, -112, -12, 2, 2, , 2020-08-19T22:33:06.129827
-81, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:33:07.473904
-81, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:33:08.791979
-81, 0, 0, -110, -12, 2, 2, , 2020-08-19T22:33:10.170058
-81, 0, 0, -110, -12, 2, 2, , 2020-08-19T22:33:11.473132
-81, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:33:12.793208
-81, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:33:14.129284
-81, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:33:15.477361
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:33:16.795437
-79, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:33:18.147514
-79, 0, 0, -113, -12, 2, 1, , 2020-08-19T22:33:19.490591
-79, 0, 0, -113, -12, 2, 1, , 2020-08-19T22:33:20.833668
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:33:22.173745
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:33:23.476819
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:33:24.816896
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:33:26.159973
-79, 0, 0, -113, -13, 2, 1, , 2020-08-19T22:33:27.500049
-79, 0, 0, -112, -12, 2, 0, , 2020-08-19T22:33:28.834125
-79, 0, 0, -112, -12, 2, 0, , 2020-08-19T22:33:30.186203
-76, 0, 0, -108, -12, 2, 4, , 2020-08-19T22:33:31.512279
-76, 0, 0, -108, -12, 2, 4, , 2020-08-19T22:33:32.834354
-80, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:33:34.176431
-80, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:33:35.532509
-80, 0, 0, -111, -13, 2, 0, , 2020-08-19T22:33:36.851584
-80, 0, 0, -111, -13, 2, 0, , 2020-08-19T22:33:38.194661
-80, 0, 0, -111, -13, 2, 0, , 2020-08-19T22:33:39.510736
-80, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:33:40.832812
-80, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:33:42.167888
-80, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:33:43.491964
-80, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:33:44.810039
-80, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:33:46.170117
-80, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:33:47.469191
-80, 0, 0, -112, -10, 2, 3, , 2020-08-19T22:33:48.809268
-80, 0, 0, -112, -10, 2, 3, , 2020-08-19T22:33:50.012337
-80, 0, 0, -112, -10, 2, 3, , 2020-08-19T22:33:51.352413
-80, 0, 0, -112, -12, 2, 2, , 2020-08-19T22:33:52.671489
-80, 0, 0, -112, -12, 2, 2, , 2020-08-19T22:33:53.989564
-80, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:33:55.294639
-80, 0, 0, -112, -13, 2, 2, , 2020-08-19T22:33:56.647716
-80, 0, 0, -110, -11, 2, 1, , 2020-08-19T22:33:57.988793
-80, 0, 0, -110, -11, 2, 1, , 2020-08-19T22:33:59.347871
-80, 0, 0, -114, -11, 2, 0, , 2020-08-19T22:34:00.710949
-80, 0, 0, -114, -11, 2, 0, , 2020-08-19T22:34:02.054026
-80, 0, 0, -114, -11, 2, 0, , 2020-08-19T22:34:03.417103
-80, 0, 0, -113, -14, 2, 0, , 2020-08-19T22:34:04.751180
-80, 0, 0, -113, -14, 2, 0, , 2020-08-19T22:34:06.086256
-78, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:34:07.409332
-78, 0, 0, -112, -13, 2, 1, , 2020-08-19T22:34:08.750409
-74, 0, 0, -107, -13, 2, 0, , 2020-08-19T22:34:10.064484
-74, 0, 0, -107, -13, 2, 0, , 2020-08-19T22:34:11.390560
-79, 0, 0, -113, -13, 2, 0, , 2020-08-19T22:34:12.730636
-79, 0, 0, -113, -13, 2, 0, , 2020-08-19T22:34:14.053712
-79, 0, 0, -113, -13, 2, 0, , 2020-08-19T22:34:15.371787
-79, 0, 0, -112, -14, 2, 2, , 2020-08-19T22:34:16.705864
-79, 0, 0, -112, -14, 2, 2, , 2020-08-19T22:34:18.026939
-79, 0, 0, -114, -13, 2, 1, , 2020-08-19T22:34:19.333014
-79, 0, 0, -114, -13, 2, 1, , 2020-08-19T22:34:20.653089
-79, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:34:21.951164
-79, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:34:23.268239
-79, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:34:24.591315
-79, 0, 0, -112, -13, 2, 0, , 2020-08-19T22:34:25.908390
-79, 0, 0, -112, -13, 2, 0, , 2020-08-19T22:34:27.267468
-79, 0, 0, -113, -14, 2, 2, , 2020-08-19T22:34:28.608544
-79, 0, 0, -113, -14, 2, 2, , 2020-08-19T22:34:29.929620
-74, 0, 0, -106, -13, 2, 5, , 2020-08-19T22:34:31.270697
-74, 0, 0, -106, -13, 2, 5, , 2020-08-19T22:34:32.619774
-80, 0, 0, -113, -14, 2, 1, , 2020-08-19T22:34:33.948850
-80, 0, 0, -113, -14, 2, 1, , 2020-08-19T22:34:35.269925
-80, 0, 0, -113, -14, 2, 1, , 2020-08-19T22:34:36.610002
-72, 0, 0, -106, -13, 2, 2, , 2020-08-19T22:34:37.967080
-72, 0, 0, -106, -13, 2, 2, , 2020-08-19T22:34:39.288155
-80, 0, 0, -114, -14, 2, 1, , 2020-08-19T22:34:40.609231
-80, 0, 0, -114, -14, 2, 1, , 2020-08-19T22:34:41.927306
-80, 0, 0, -110, -12, 2, 1, , 2020-08-19T22:34:43.286384
-80, 0, 0, -110, -12, 2, 1, , 2020-08-19T22:34:44.638461
-80, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:34:45.966537
-80, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:34:47.306614
-80, 0, 0, -113, -13, 2, 2, , 2020-08-19T22:34:48.629690
-74, 0, 0, -106, -12, 2, 4, , 2020-08-19T22:34:49.965766
-74, 0, 0, -106, -12, 2, 4, , 2020-08-19T22:34:51.289842
-72, 0, 0, -106, -13, 2, 3, , 2020-08-19T22:34:52.608917
-72, 0, 0, -106, -13, 2, 3, , 2020-08-19T22:34:53.929993
-75, 0, 0, -106, -12, 2, 4, , 2020-08-19T22:34:55.246068
-75, 0, 0, -106, -12, 2, 4, , 2020-08-19T22:34:56.605146
-75, 0, 0, -106, -11, 2, 5, , 2020-08-19T22:34:57.925221
-75, 0, 0, -106, -11, 2, 5, , 2020-08-19T22:34:59.263298
-75, 0, 0, -106, -11, 2, 5, , 2020-08-19T22:35:00.603374
-75, 0, 0, -105, -11, 2, 3, , 2020-08-19T22:35:01.930450
-75, 0, 0, -105, -11, 2, 3, , 2020-08-19T22:35:03.270527
-75, 0, 0, -106, -13, 2, 5, , 2020-08-19T22:35:04.590602
-75, 0, 0, -106, -13, 2, 5, , 2020-08-19T22:35:05.929679
-75, 0, 0, -105, -12, 2, 5, , 2020-08-19T22:35:07.244754
-75, 0, 0, -105, -12, 2, 5, , 2020-08-19T22:35:08.583831
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:09.924908
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:11.264984
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:12.604061
-75, 0, 0, -106, -11, 2, 6, , 2020-08-19T22:35:13.925136
-75, 0, 0, -106, -11, 2, 6, , 2020-08-19T22:35:15.244212
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:16.570288
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:17.887363
-75, 0, 0, -106, -11, 2, 5, , 2020-08-19T22:35:19.187437
-75, 0, 0, -106, -11, 2, 5, , 2020-08-19T22:35:20.526514
-73, 0, 0, -105, -11, 2, 2, , 2020-08-19T22:35:21.869591
-73, 0, 0, -105, -11, 2, 2, , 2020-08-19T22:35:23.189666
-73, 0, 0, -105, -11, 2, 2, , 2020-08-19T22:35:24.468739
-73, 0, 0, -106, -12, 2, 6, , 2020-08-19T22:35:25.785815
-73, 0, 0, -106, -12, 2, 6, , 2020-08-19T22:35:27.087889
-75, 0, 0, -106, -12, 2, 3, , 2020-08-19T22:35:28.445967
-75, 0, 0, -106, -12, 2, 3, , 2020-08-19T22:35:29.785043
-75, 0, 0, -106, -12, 2, 3, , 2020-08-19T22:35:31.126120
-75, 0, 0, -106, -12, 2, 3, , 2020-08-19T22:35:32.484198
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:33.825275
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:35.164351
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:36.524429
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:37.845504
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:39.166580
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:40.523658
-75, 0, 0, -106, -12, 2, 5, , 2020-08-19T22:35:41.842733
-75, 0, 0, -107, -12, 2, 5, , 2020-08-19T22:35:43.147808
-75, 0, 0, -107, -12, 2, 5, , 2020-08-19T22:35:44.504885
-75, 0, 0, -106, -12, 2, 4, , 2020-08-19T22:35:45.842962
-75, 0, 0, -106, -12, 2, 4, , 2020-08-19T22:35:47.207040
-75, 0, 0, -106, -12, 2, 4, , 2020-08-19T22:35:48.541116
-75, 0, 0, -107, -11, 2, 3, , 2020-08-19T22:35:49.881193
